Database,Schema,Source Table,Source Key Column,Target Table,Target Column,File
cred,dbo,ProviderFormAnswer,ProviderFormID,FK_ProviderFormAnswer_ProviderForm_ProviderFormID,ProviderForm,ProviderFormID,Livesql3/cred.sql
cred,dbo,ProviderFormAnswer,QuestionID,FK_ProviderFormAnswer_Question_QuestionID,Question,QuestionID,Livesql3/cred.sql
cred,dbo,ProviderFormDocumentMeta,ProviderDocumentMetaID,FK_ProviderFormDocumentMeta_ProviderDocumentMeta_ProviderDocumentMetaID,ProviderDocumentMeta,ProviderDocumentMetaID,Livesql3/cred.sql
cred,dbo,ProviderFormNote,ProviderFormID,FK_ProviderFormNote_ProviderForm_ProviderFormID,ProviderForm,ProviderFormID,Livesql3/cred.sql
cred,dbo,ProviderProfileSummary,CategoryID,FK_ProviderProfileSummary_Category_CategoryID,Category,CategoryID,Livesql3/cred.sql
cred,dbo,ProviderStateForm,ApplicationSetID,FK_ProviderStateForm_ApplicationSet_ApplicationSetID,ApplicationSet,ApplicationSetID,Livesql3/cred.sql
cred,dbo,ProviderStateForm,StateFormID,FK_ProviderStateForm_StateForm_StateFormID,StateForm,StateFormID,Livesql3/cred.sql
cred,dbo,ProviderStateFormAnswer,ProviderStateFormID,FK_ProviderStateFormAnswer_ProviderStateForm_ProviderStateFormID,ProviderStateForm,ProviderStateFormID,Livesql3/cred.sql
cred,dbo,ProviderStateFormAnswer,QuestionID,FK_ProviderStateFormAnswer_Question_QuestionID,Question,QuestionID,Livesql3/cred.sql
cred,dbo,ProviderStateFormNote,ProviderStateFormID,FK_ProviderStateFormNote_ProviderStateForm_ProviderStateFormID,ProviderStateForm,ProviderStateFormID,Livesql3/cred.sql
cred,dbo,Question,InputTypeID,FK_Question_InputType_InputTypeID,InputType,InputTypeID,Livesql3/cred.sql
cred,dbo,QuestionOption,QuestionID,FK_QuestionOption_Question_QuestionID,Question,QuestionID,Livesql3/cred.sql
cred,dbo,QuestionRelationshipAnswer,QuestionRelationshipID,FK_QuestionRelationshipAnswer_QuestionRelationship_QuestionRelationshipID,QuestionRelationship,QuestionRelationshipID,Livesql3/cred.sql
cred,dbo,RoleFunction,RoleID,FK_RoleFunction_Role_RoleID,Role,RoleID,Livesql3/cred.sql
cred,dbo,StateFormQuestion,QuestionID,FK_StateFormQuestion_Question_QuestionID,Question,QuestionID,Livesql3/cred.sql
cred,dbo,StateFormQuestion,StateFormID,FK_StateFormQuestion_StateForm_StateFormID,StateForm,StateFormID,Livesql3/cred.sql
cred,dbo,StateFormSetForm,PayerFormSetID,FK_StateFormSetForm_PayerFormSet_PayerFormSetID,PayerFormSet,PayerFormSetID,Livesql3/cred.sql
cred,dbo,StateFormSetForm,StateFormID,FK_StateFormSetForm_StateForm_StateFormID,StateForm,StateFormID,Livesql3/cred.sql
cred,dbo,SubCategory,CategoryID,FK_SubCategory_Category_CategoryID,Category,CategoryID,Livesql3/cred.sql
cred,dbo,UserAnswer,QuestionID,FK_UserAnswer_Question_QuestionID,Question,QuestionID,Livesql3/cred.sql
cred,dbo,UserReviewAuthorizationAudit,UserRoleID,FK_UserReviewAuthorizationAudit_UserRole_UserRoleID,UserRole,UserRoleID,Livesql3/cred.sql
chs,dbo,AggregatorMetaClaim,DeliveryRegistrationID,FK_AggregatorMetaClaim_PartnerWidgetDeliveryRegistration,PartnerWidgetDeliveryRegistration,DeliveryRegistrationID,Livesql3/chs.sql
chs,dbo,ClaimPaymentAddress,ClaimPaymentID,FK_ClaimPaymentAddress_ClaimPayment_ClaimPaymentID,ClaimPayment,ClaimPaymentID,Livesql3/chs.sql
chs,dbo,ClaimPaymentAdjudication,ClaimPaymentClaimID,FK_ClaimPaymentAdjudication_ClaimPaymentClaim_ClaimPaymentClaimID,ClaimPaymentClaim,ClaimPaymentClaimID,Livesql3/chs.sql
chs,dbo,ClaimPaymentAdjustment,ClaimPaymentID,FK_ClaimPaymentAdjustment_ClaimPayment_ClaimPaymentID,ClaimPayment,ClaimPaymentID,Livesql3/chs.sql
chs,dbo,ClaimPaymentClaim,ClaimPaymentDetailID,FK_ClaimPaymentClaim_ClaimPaymentDetail_ClaimPaymentDetailID,ClaimPaymentDetail,ClaimPaymentDetailID,Livesql3/chs.sql
chs,dbo,ClaimPaymentClaim,MetaClaimID,FK_ClaimPaymentClaim_MetaClaim,MetaClaim,MetaClaimID,Livesql3/chs.sql
chs,dbo,ClaimPaymentClaim,MetaClaimID,FK_ClaimPaymentClaim_MetaClaim_MetaClaimID,MetaClaim,MetaClaimID,Livesql3/chs.sql
chs,dbo,ClaimPaymentClaimAdjustment,ClaimPaymentClaimID,FK_ClaimPaymentClaimAdjustment_ClaimPaymentClaim_ClaimPaymentClaimID,ClaimPaymentClaim,ClaimPaymentClaimID,Livesql3/chs.sql
chs,dbo,ClaimPaymentClaimEntity,ClaimPaymentClaimID,FK_ClaimPaymentClaimEntity_ClaimPaymentClaim_ClaimPaymentClaimID,ClaimPaymentClaim,ClaimPaymentClaimID,Livesql3/chs.sql
chs,dbo,ClaimPaymentClaimItem,ClaimPaymentClaimID,FK_ClaimPaymentClaimItem_ClaimPaymentClaim_ClaimPaymentClaimID,ClaimPaymentClaim,ClaimPaymentClaimID,Livesql3/chs.sql
chs,dbo,ClaimPaymentClaimItemAdjustment,ClaimPaymentClaimItemID,FK_ClaimPaymentClaimItemAdjustment_ClaimPaymentClaimItem_ClaimPaymentClaimItemID,ClaimPaymentClaimItem,ClaimPaymentClaimItemID,Livesql3/chs.sql
chs,dbo,ClaimPaymentDetail,ClaimPaymentID,FK_ClaimPaymentDetail_ClaimPayment_ClaimPaymentID,ClaimPayment,ClaimPaymentID,Livesql3/chs.sql
chs,dbo,ClaimPaymentDigest,PartnerCode,FK_ClaimPaymentDigest_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,ClaimPaymentSummary,ClaimPaymentDetailID,FK_ClaimPaymentSummary_ClaimPaymentDetail_ClaimPaymentDetailID,ClaimPaymentDetail,ClaimPaymentDetailID,Livesql3/chs.sql
chs,dbo,ClaimPaymentSupplementSummary,ClaimPaymentDetailID,FK_ClaimPaymentSupplementSummary_ClaimPaymentDetail_ClaimPaymentDetailID,ClaimPaymentDetail,ClaimPaymentDetailID,Livesql3/chs.sql
chs,dbo,FileDocumentMap,PartnerCode,FK_FileDocumentMap_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaAck,AckedMetaFileID,FK_MetaAck_MetaFile_AckedMetaFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaAck,DestPartnerCode,FK_MetaAck_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaAck,SourcePartnerCode,FK_MetaAck_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaAckFile,MetaAckID,FK_MetaAckFile_MetaAck_MetaAckID,MetaAck,MetaAckID,Livesql3/chs.sql
chs,dbo,MetaAppAdvice,AppAdviceMetaFileID,FK_MetaAppAdvice_MetaFile_AppAdviceMetaFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaAppAdvice,DestPartnerCode,FK_MetaAppAdvice_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaAppAdvice,SourcePartnerCode,FK_MetaAppAdvice_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaAttachment,InFileID,FK_MetaAttachment_MetaFile_InFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaAttachment,OutFileID,FK_MetaAttachment_MetaFile_OutFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaAttachment,DestPartnerCode,FK_MetaAttachment_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaAttachment,SourcePartnerCode,FK_MetaAttachment_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaBankPayment,MetaBankPaymentID,FK_MetaBankPayment_MetaBankPayment,MetaBankPayment,MetaBankPaymentID,Livesql3/chs.sql
chs,dbo,MetaBankPayment,InFileID,FK_MetaBankPayment_MetaFile_InFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaBankPayment,OutFileID,FK_MetaBankPayment_MetaFile_OutFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaBankPayment,DestPartnerCode,FK_MetaBankPayment_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaBankPayment,SourcePartnerCode,FK_MetaBankPayment_PartnerCode_sourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaClaim,DestPartnerCode,FK_MetaClaim_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaClaim,SourcePartnerCode,FK_MetaClaim_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaClaimPayment,InFileID,FK_MetaClaimPayment_MetaFile_InFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaClaimPayment,OutFileID,FK_MetaClaimPayment_MetaFile_OutFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaClaimPayment,DestPartnerCode,FK_MetaClaimPayment_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaClaimPayment,SourcePartnerCode,FK_MetaClaimPayment_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaClaimStatus,InFileID,FK_MetaClaimStatus_MetaFile_InFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaClaimStatus,OutFileID,FK_MetaClaimStatus_MetaFile_OutFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaClaimStatus,DestPartnerCode,FK_MetaClaimStatus_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaClaimStatus,SourcePartnerCode,FK_MetaClaimStatus_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaClaimStatusFile,MetaClaimStatusID,FK_MetaClaimStatusFile_MetaClaimStatus_MetaClaimStatusID,MetaClaimStatus,MetaClaimStatusID,Livesql3/chs.sql
chs,dbo,MetaClaimStatusRequest,DestPartnerCode,FK_MetaClaimStatusRequest_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaClaimStatusRequest,SourcePartnerCode,FK_MetaClaimStatusRequest_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaEligRequest,DestPartnerCode,FK_MetaEligRequest_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaEligRequest,SourcePartnerCode,FK_MetaEligRequest_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaEligResponse,DestPartnerCode,FK_MetaEligResponse_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaEligResponse,SourcePartnerCode,FK_MetaEligResponse_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaEnrollment,InFileID,FK_MetaEnrollment_MetaFile_InFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaEnrollment,OutFileID,FK_MetaEnrollment_MetaFile_OutFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaEnrollment,DestPartnerCode,FK_MetaEnrollment_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaEnrollment,SourcePartnerCode,FK_MetaEnrollment_PartnerCode_sourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaEnrollmentFile,MetaEnrollmentID,FK_MetaEnrollmentFile_MetaEnrollment_MetaEnrollmentID,MetaEnrollment,MetaEnrollmentID,Livesql3/chs.sql
chs,dbo,MetaFile,PartnerCode,FK_MetaFile_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaFileNote,MetaFileID,FK_MetaFileNote_MetaFile_MetaFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaFileSize,MetaFileID,FK_MetaFileSize_MetaFile_MetaFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaImplAck,ImplAckMetaFileID,FK_MetaImplAck_MetaFile_ImplAckMetaFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaImplAck,DestPartnerCode,FK_MetaImplAck_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaImplAck,SourcePartnerCode,FK_MetaImplAck_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaImplAckFile,MetaImplAckID,FK_MetaImplAckFile_MetaImplAck_MetaImplAckID,MetaImplAck,MetaImplAckID,Livesql3/chs.sql
chs,dbo,MetaOfficeResponse,InFileID,FK_MetaOfficeResponse_MetaFile_InFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaOfficeResponse,OutFileID,FK_MetaOfficeResponse_MetaFile_OutFileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaOfficeResponse,DestPartnerCode,FK_MetaOfficeResponse_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaOfficeResponse,SourcePartnerCode,FK_MetaOfficeResponse_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaOfficeResponseFile,MetaOfficeResponseID,FK_MetaOfficeResponseFile_MetaOfficeResponse_MetaOfficeResponseID,MetaOfficeResponse,MetaOfficeResponseID,Livesql3/chs.sql
chs,dbo,MetaTransportAudit,FileID,FK_MetaTransportAudit_MetaFile_FileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,MetaTransportAudit,DestPartnerCode,FK_MetaTransportAudit_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaTransportAudit,SourcePartnerCode,FK_MetaTransportAudit_PartnerCode_SourcePartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,MetaTransportAuditFile,MetaTransportAuditID,FK_MetaTransportAuditFile_MetaTransportAudit_MetaTransportAuditID,MetaTransportAudit,MetaTransportAuditID,Livesql3/chs.sql
chs,dbo,NonCompliantFile,FileId,FK_NonCompliantFile_MetaFile_FileId,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,NonCompliantFile,PartnerCode,FK_NonCompliantFile_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,NonCompliantFileItem,NonCompliantFileId,FK_NonCompliantFileItem_NonCompliantFile_NonCompliantFileId,NonCompliantFile,NonCompliantFileID,Livesql3/chs.sql
chs,dbo,ObjectInfo,ProcessInfoID,FK_ObjectInfo_ProcessInfo_ProcessInfoID,ProcessInfo,ProcessInfoID,Livesql3/chs.sql
chs,dbo,PartnerBankAccount,DestPartnerCode,FK_PartnerBankAccount_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PartnerDowntime,PartnerCode,FK_PartnerDowntime_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PartnerPartnerCode,PartnerCode,FK_PartnerPartnerCode_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PartnerPartnerCode,PartnerPartnerCode,FK_PartnerPartnerCode_PartnerCode_PartnerPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PartnerPayerSet,PartnerCode,FK_PartnerPayerSet_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PartnerPrice,PartnerPayerSetID,FK_PartnerPrice_PartnerPayerSet_PartnerPayerSetID,PartnerPayerSet,PartnerPayerSetID,Livesql3/chs.sql
chs,dbo,PartnerStatementItem,InvoicedPartnerCode,FK_PartnerStatementItem_PartnerCode_InvoicedPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PartnerStatementItem,PartnerPriceID,FK_PartnerStatementItem_PartnerPrice_PartnerPriceID,PartnerPrice,PartnerPriceID,Livesql3/chs.sql
chs,dbo,PartnerStatementItemAdjustment,PartnerStatementItemAdjustmentID,FK_PartnerStatementItemAdjustment_PartnerStatementItemAdjustment_PartnerStatementItemAdjustmentID,PartnerStatementItemAdjustment,PartnerStatementItemAdjustmentID,Livesql3/chs.sql
chs,dbo,PartnerSubAccount,PartnerCode,FK_PartnerSubAccount_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PartnerTranSubType,PartnerTranTypeID,FK_PartnerTranSubType_PartnerTranType_PartnerTranTypeID,PartnerTranType,PartnerTranTypeID,Livesql3/chs.sql
chs,dbo,PartnerTranSubTypeConfigType,PartnerConfigTypeID,FK_PartnerTranSubTypeConfigType_PartnerConfigType_PartnerConfigTypeID,PartnerConfigType,PartnerConfigTypeID,Livesql3/chs.sql
chs,dbo,PartnerTranSubTypeConfigType,PartnerTranSubTypeID,FK_PartnerTranSubTypeConfigType_PartnerTranSubType_PartnerTranSubTypeID,PartnerTranSubType,PartnerTranSubTypeID,Livesql3/chs.sql
chs,dbo,PartnerTranSubTypeConfiguration,PartnerCode,FK_PartnerTranSubTypeConfiguration_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PartnerTranSubTypeConfiguration,PartnerTranSubTypeID,FK_PartnerTranSubTypeConfiguration_PartnerTranSubType_PartnerTranSubTypeID,PartnerTranSubType,PartnerTranSubTypeID,Livesql3/chs.sql
chs,dbo,PartnerTranSubTypeConfiguration,InboundPartnerTranSubTypeConfigTypeID,FK_PartnerTranSubTypeConfiguration_PartnerTranSubTypeConfigType_InboundPartnerTranSubTypeConfigTypeID,PartnerTranSubTypeConfigType,PartnerTranSubTypeConfigTypeID,Livesql3/chs.sql
chs,dbo,PartnerTranSubTypeConfiguration,OutboundPartnerTranSubTypeConfigTypeID,FK_PartnerTranSubTypeConfiguration_PartnerTranSubTypeConfigType_OutboundPartnerTranSubTypeConfigTypeID,PartnerTranSubTypeConfigType,PartnerTranSubTypeConfigTypeID,Livesql3/chs.sql
chs,dbo,PartnerTranSubTypePayerNameTranslation,PartnerCode,FK_PartnerTranSubTypePayerNameTranslation_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PartnerTranSubTypePayerNameTranslation,PartnerTranSubTypeID,FK_PartnerTranSubTypePayerNameTranslation_PartnerTranSubType_PartnerTranSubTypeID,PartnerTranSubType,PartnerTranSubTypeID,Livesql3/chs.sql
chs,dbo,PayerPartnerCode,AlternateDestPartnerCode,FK_PayerPartnerCode_PartnerCode_AlternateDestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,PayerPartnerCode,DestPartnerCode,FK_PayerPartnerCode_PartnerCode_DestPartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,ProcessInfo,PartnerCode,FK_ProcessInfo_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,ProviderPartnerMap,PartnerCode,FK_ProviderPartnerMap_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,RuleConfig,PartnerCode,FK_RuleConfig_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,RuleConfig,RuleDefinitionID,FK_RuleConfig_RuleDefinition_RuleDefinitionID,RuleDefinition,RuleDefinitionID,Livesql3/chs.sql
chs,dbo,RuleDefinition,RuleProcessorID,FK_RuleDefinition_RuleProcessor_RuleProcessorID,RuleProcessor,RuleProcessorID,Livesql3/chs.sql
chs,dbo,RuleDefinition,RuleType,FK_RuleDefinition_RuleType_RuleType,RuleType,RuleType,Livesql3/chs.sql
chs,dbo,SourceDestConfig,DestPartnerCode,FK_SourceDestConfig_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,SourceDestConfig,SourcePartnerCode,FK_SourceDestConfig_SourceDestConfig,PartnerCode,PartnerCode,Livesql3/chs.sql
chs,dbo,TransportAudit,FileID,FK_TransportAudit_MetaFile_FileID,MetaFile,MetaFileID,Livesql3/chs.sql
chs,dbo,TxIDGenerator,PartnerCode,FK_TxIDGenerator_PartnerCode_PartnerCode,PartnerCode,PartnerCode,Livesql3/chs.sql
pfs,dbo,ApplicationDigest,CreditApplicationID,FK_ApplicationDigest_CreditApplication_CreditApplicationID,CreditApplication,CreditApplicationID,Livesql3/pfs.sql
pfs,dbo,AuthorizationRequest,CreditApplicationID,FK_AuthorizationRequest_CreditApplication_CreditApplicationID,CreditApplication,CreditApplicationID,Livesql3/pfs.sql
pfs,dbo,CreditApplication,PriorCreditApplicationID,FK_CreditApplication_CreditApplication_PriorCreditApplicationID,CreditApplication,CreditApplicationID,Livesql3/pfs.sql
pfs,dbo,CreditOffer,RTServiceAuditID,FK_CreditOffer_RTServiceAudit_RTServiceAuditID,RTServiceAudit,RTServiceAuditID,Livesql3/pfs.sql
pfs,dbo,PartnerError,ErrorCode,FK_PartnerError_ErrorMessage_ErrorCode,ErrorMessage,ErrorCode,Livesql3/pfs.sql
reports,dbo,Billing_PartnerStatementItem,PartnerStatementItemID,FK_Billing_PartnerStatementItem_Billing_PartnerStatementItem_PartnerStatementItemID,Billing_PartnerStatementItem,PartnerStatementItemID,Livesql3/reportst.sql
reports,dbo,DssNetRev_Current,PartnerCode,FK_DssNetRev_Current_DssDimCHSPartnerCode_PartnerCode,DssDimCHSPartnerCode,PartnerCode,Livesql3/reportst.sql
reports,dbo,GroupFeatureStatus,GroupID,FK_GroupFeatureStatus_GroupActivity_GroupID,GroupActivity,GroupID,Livesql3/reportst.sql
reports,dbo,GroupFeatureStatus,FeatureID,FK_GroupFeatureStatus_ReportFeature_FeatureID,ReportFeature,FeatureID,Livesql3/reportst.sql
reports,dbo,PayerTrans,TransID,FK_PayerTrans_Trans_TransID,Trans,TransID,Livesql3/reportst.sql
reports,dbo,PMSTrans,TransID,FK_PMSTrans_Trans_TransID,Trans,TransID,Livesql3/reportst.sql
reports,dbo,ReportCache,ReportDefinitionID,FK_ReportCache_ReportDefinition_ReportDefinitionID,ReportDefinition,ReportDefinitionId,Livesql3/reportst.sql
reports,dbo,ReportDefinition,ReportCategoryId,FK_ReportDefinition_ReportCategory_ReportCategoryId,ReportCategory,ReportCategoryId,Livesql3/reportst.sql
reports,dbo,ReportDefinition,ReportTopicId,FK_ReportDefinition_ReportTopic_ReportTopicId,ReportTopic,ReportTopicID,Livesql3/reportst.sql
reports,dbo,ReportSubscription,ReportDefinitionID,FK_ReportSubscription_ReportDefinition_ReportDefinitionID,ReportDefinition,ReportDefinitionId,Livesql3/reportst.sql
reports,dbo,SupportACD,SAServiceAuditID,FK_SupportACD_SAServiceAudit_SAServiceAuditID,SAServiceAudit,SAServiceAuditID,Livesql3/reportst.sql
reports,dbo,SupportCDR,SAServiceAuditID,FK_SupportCDR_SAServiceAudit_SAServiceAuditID,SAServiceAudit,SAServiceAuditID,Livesql3/reportst.sql
reports,tmort,DssVIPGroup,DssVipID,FK_DssVIPGroup_DssVIP_DssVipID,DssVIP,DssVipID,Livesql3/reportst.sql
dea,dbo,Attachment,RTServiceAuditID,FK_Attachment_RTServiceAudit_RTServiceAuditID,RTServiceAudit,RTServiceAuditID,Livesql3/dea.sql
dea,dbo,AttachmentHistory,AttachmentID,FK_AttachmentHistory_Attachment_AttachmentID,Attachment,AttachmentID,Livesql3/dea.sql
dea,dbo,AttachmentImage,AttachmentID,FK_AttachmentImage_Attachment_AttachmentID,Attachment,AttachmentID,Livesql3/dea.sql
dea,dbo,ImageDocument,AttachmentImageID,FK_ImageDocument_AttachmentImage_AttachmentImageID,AttachmentImage,AttachmentImageID,Livesql3/dea.sql
ptp,dbo,BillingInfo,UserID,FK_BillingInfo_Users_UserID,Users,UserID,Livesql3/ptp.sql
ptp,dbo,PaymentTrans,BillingInfoID,FK_PaymentTrans_BillingInfo_BillingInfoID,BillingInfo,BillingInfoID,Livesql3/ptp.sql
ptp,dbo,PaymentTransHistory,PaymentTransID,FK_PaymentTransHistory_PaymentTrans_PaymentTransID,PaymentTrans,PaymentTransID,Livesql3/ptp.sql
ptp,dbo,UserAgreement,UserID,FK_UserAgreement_Users_UserID,Users,UserID,Livesql3/ptp.sql
ptp,dbo,UserAlias,UserID,FK_UserAlias_Users_UserID,Users,UserID,Livesql3/ptp.sql
ptp,dbo,UsersGroups,UserID,FK_UsersGroups_Users_UserID,Users,UserID,Livesql3/ptp.sql
dxcps,dbo,Audit_Trail_T,Audit_Trail_Type_ID,FK_Audit_Trail_T_Audit_Trail_Type_T_Audit_Trail_Type_ID,Audit_Trail_Type_T,Audit_Trail_Type_ID,Livesql3/dxcps.sql
dxcps,dbo,Batch_Info_T,Processor_ID,FK_Batch_Info_T_Processor_T_Processor_ID,Processor_T,Processor_ID,Livesql3/dxcps.sql
dxcps,dbo,Bill_Item_T,Bill_Item_Type_ID,FK_Bill_Item_T_Bill_Item_Type_T_Bill_Item_Type_ID,Bill_Item_Type_T,Bill_Item_Type_ID,Livesql3/dxcps.sql
dxcps,dbo,Bill_Item_T,Bill_Key,FK_Bill_Item_T_Bill_T_Bill_Key,Bill_T,Bill_Key,Livesql3/dxcps.sql
dxcps,dbo,Bill_T,Bill_Status_ID,FK_Bill_T_Bill_Status_T_Bill_Status_ID,Bill_Status_T,Bill_Status_ID,Livesql3/dxcps.sql
dxcps,dbo,Bill_T,Bill_Target_Type_ID,FK_Bill_T_Bill_Target_Type_T_Bill_Target_Type_ID,Bill_Target_Type_T,Bill_Target_Type_ID,Livesql3/dxcps.sql
dxcps,dbo,Business_Info_T,Bank_Info_Key,FK_Business_Info_T_Bank_Info_T_Bank_Info_Key,Bank_Info_T,Bank_Info_Key,Livesql3/dxcps.sql
dxcps,dbo,Business_Info_T,CC_Info_Key,FK_Business_Info_T_CC_Info_T_CC_Info_Key,CC_Info_T,Card_Info_Key,Livesql3/dxcps.sql
dxcps,dbo,Business_Info_T,Currency_ID,FK_Business_Info_T_Currency_T_Currency_ID,Currency_T,Currency_ID,Livesql3/dxcps.sql
dxcps,dbo,Check_Info_T,Account_Type_Key,FK_Check_Info_T_Account_Type_T_Account_Type_Key,Account_Type_T,Account_Type_Key,Livesql3/dxcps.sql
dxcps,dbo,Check_Info_T,Address_Key,FK_Check_Info_T_Address_T_Address_Key,Address_T,Address_Key,Livesql3/dxcps.sql
dxcps,dbo,Check_Info_T,Check_Type_Key,FK_Check_Info_T_Check_Type_T_Check_Type_Key,Check_Type_T,Check_Type_Key,Livesql3/dxcps.sql
dxcps,dbo,Contact_Owner_T,Contact_Key,FK_Contact_Owner_T_Contacts_T_Contact_Key,Contacts_T,Contact_Key,Livesql3/dxcps.sql
dxcps,dbo,Contacts_T,User_Key,FK_Contacts_T_User_T_User_Key,User_T,User_Key,Livesql3/dxcps.sql
